Ensembl Gene ID	GO Term Name
ENSG00000006283	membrane
ENSG00000006283	plasma membrane
ENSG00000006283	voltage-gated calcium channel complex
ENSG00000006283	transport
ENSG00000006283	axon guidance
ENSG00000006283	low voltage-gated calcium channel activity
ENSG00000006283	regulation of ion transmembrane transport
ENSG00000006283	regulation of membrane potential
ENSG00000006283	positive regulation of calcium ion-dependent exocytosis
ENSG00000006283	calcium ion import
ENSG00000006283	membrane depolarization during action potential
ENSG00000006283	scaffold protein binding
ENSG00000006283	ion channel activity
ENSG00000006283	ion transport
ENSG00000006283	transmembrane transport
ENSG00000006283	membrane
ENSG00000006283	plasma membrane
ENSG00000006283	voltage-gated calcium channel complex
ENSG00000006283	transport
ENSG00000006283	axon guidance
ENSG00000006283	low voltage-gated calcium channel activity
ENSG00000006283	regulation of ion transmembrane transport
ENSG00000006283	regulation of membrane potential
ENSG00000006283	positive regulation of calcium ion-dependent exocytosis
ENSG00000006283	calcium ion import
ENSG00000006283	membrane depolarization during action potential
ENSG00000006283	scaffold protein binding
ENSG00000006283	ion channel activity
ENSG00000006283	ion transport
ENSG00000006283	transmembrane transport
ENSG00000006283	membrane
ENSG00000006283	plasma membrane
ENSG00000006283	voltage-gated calcium channel complex
ENSG00000006283	transport
ENSG00000006283	axon guidance
ENSG00000006283	low voltage-gated calcium channel activity
ENSG00000006283	regulation of ion transmembrane transport
ENSG00000006283	regulation of membrane potential
ENSG00000006283	positive regulation of calcium ion-dependent exocytosis
ENSG00000006283	calcium ion import
ENSG00000006283	membrane depolarization during action potential
ENSG00000006283	scaffold protein binding
ENSG00000006283	ion channel activity
ENSG00000006283	ion transport
ENSG00000006283	transmembrane transport
ENSG00000006283	membrane
ENSG00000006283	plasma membrane
ENSG00000006283	voltage-gated calcium channel complex
ENSG00000006283	transport
ENSG00000006283	axon guidance
ENSG00000006283	low voltage-gated calcium channel activity
ENSG00000006283	regulation of ion transmembrane transport
ENSG00000006283	regulation of membrane potential
ENSG00000006283	positive regulation of calcium ion-dependent exocytosis
ENSG00000006283	calcium ion import
ENSG00000006283	membrane depolarization during action potential
ENSG00000006283	scaffold protein binding
ENSG00000006283	ion channel activity
ENSG00000006283	ion transport
ENSG00000006283	transmembrane transport
ENSG00000006283	membrane
ENSG00000100678	calmodulin binding
ENSG00000100678	plasma membrane
ENSG00000100678	ion transport
ENSG00000100678	cell communication
ENSG00000100678	blood coagulation
ENSG00000100678	integral component of membrane
ENSG00000100678	sodium ion transmembrane transport
ENSG00000100678	transmembrane transport
ENSG00000100678	transmembrane transport
ENSG00000006283	plasma membrane
ENSG00000006283	voltage-gated calcium channel complex
ENSG00000006283	transport
ENSG00000006283	axon guidance
ENSG00000006283	low voltage-gated calcium channel activity
ENSG00000006283	regulation of ion transmembrane transport
ENSG00000006283	regulation of membrane potential
ENSG00000006283	positive regulation of calcium ion-dependent exocytosis
ENSG00000006283	calcium ion import
ENSG00000006283	membrane depolarization during action potential
ENSG00000006283	scaffold protein binding
ENSG00000006283	ion channel activity
ENSG00000006283	ion transport
ENSG00000006283	transmembrane transport
ENSG00000006283	membrane
ENSG00000006283	plasma membrane
ENSG00000006283	voltage-gated calcium channel complex
ENSG00000006283	transport
ENSG00000006283	axon guidance
ENSG00000006283	low voltage-gated calcium channel activity
ENSG00000006283	regulation of ion transmembrane transport
ENSG00000006283	regulation of membrane potential
ENSG00000006283	positive regulation of calcium ion-dependent exocytosis
ENSG00000006283	calcium ion import
ENSG00000006283	membrane depolarization during action potential
ENSG00000006283	scaffold protein binding
ENSG00000006283	ion channel activity
ENSG00000006283	ion transport
ENSG00000006283	transmembrane transport
ENSG00000006283	membrane
ENSG00000100678	calmodulin binding
ENSG00000100678	plasma membrane
ENSG00000100678	ion transport
ENSG00000100678	cell communication
ENSG00000100678	blood coagulation
ENSG00000100678	integral component of membrane
ENSG00000100678	sodium ion transmembrane transport
ENSG00000100678	transmembrane transport
ENSG00000100678	transmembrane transport
ENSG00000100678	calcium:sodium antiporter activity
ENSG00000100678	calcium ion transport
ENSG00000100678	membrane
ENSG00000100678	calmodulin binding
ENSG00000100678	plasma membrane
ENSG00000100678	ion transport
ENSG00000100678	cell communication
ENSG00000100678	blood coagulation
ENSG00000100678	integral component of membrane
ENSG00000100678	sodium ion transmembrane transport
ENSG00000100678	transmembrane transport
ENSG00000100678	transmembrane transport
ENSG00000100678	calcium:sodium antiporter activity
ENSG00000100678	calcium ion transport
ENSG00000100678	membrane
ENSG00000100678	calcium:sodium antiporter activity
ENSG00000100678	calcium ion transport
ENSG00000100678	membrane
ENSG00000100678	sodium ion transmembrane transport
ENSG00000100678	calmodulin binding
ENSG00000100678	plasma membrane
ENSG00000100678	ion transport
ENSG00000100678	cell communication
ENSG00000100678	blood coagulation
ENSG00000100678	integral component of membrane
ENSG00000100678	sodium ion transmembrane transport
ENSG00000100678	transmembrane transport
ENSG00000100678	transmembrane transport
ENSG00000100678	calcium:sodium antiporter activity
ENSG00000100678	calcium ion transport
ENSG00000100678	membrane
ENSG00000006283	plasma membrane
ENSG00000006283	voltage-gated calcium channel complex
ENSG00000006283	transport
ENSG00000006283	axon guidance
ENSG00000006283	low voltage-gated calcium channel activity
ENSG00000006283	regulation of ion transmembrane transport
ENSG00000006283	regulation of membrane potential
ENSG00000006283	positive regulation of calcium ion-dependent exocytosis
ENSG00000006283	calcium ion import
ENSG00000006283	membrane depolarization during action potential
ENSG00000006283	scaffold protein binding
ENSG00000006283	ion channel activity
ENSG00000006283	ion transport
ENSG00000006283	transmembrane transport
ENSG00000006283	membrane
ENSG00000006283	plasma membrane
ENSG00000006283	protein binding
ENSG00000006283	voltage-gated calcium channel activity
ENSG00000006283	synaptic transmission
ENSG00000006283	regulation of heart rate
ENSG00000006283	action potential
ENSG00000006283	low voltage-gated calcium channel activity
ENSG00000006283	response to nickel cation
ENSG00000006283	regulation of atrial cardiac muscle cell membrane depolarization
ENSG00000006283	plasma membrane
ENSG00000006283	voltage-gated calcium channel complex
ENSG00000006283	transport
ENSG00000006283	axon guidance
ENSG00000006283	low voltage-gated calcium channel activity
ENSG00000006283	regulation of ion transmembrane transport
ENSG00000006283	regulation of membrane potential
ENSG00000006283	positive regulation of calcium ion-dependent exocytosis
ENSG00000006283	calcium ion import
ENSG00000006283	membrane depolarization during action potential
ENSG00000006283	scaffold protein binding
ENSG00000006283	ion channel activity
ENSG00000006283	ion transport
ENSG00000006283	transmembrane transport
ENSG00000006283	membrane
ENSG00000006283	voltage-gated ion channel activity
ENSG00000006283	integral component of membrane
ENSG00000006283	ion transmembrane transport
ENSG00000006283	regulation of ion transmembrane transport
ENSG00000006283	ion channel activity
ENSG00000006283	ion transport
ENSG00000006283	transmembrane transport
ENSG00000006283	membrane
ENSG00000163285	extracellular ligand-gated ion channel activity
ENSG00000163285	chloride channel activity
ENSG00000163285	gamma-aminobutyric acid signaling pathway
ENSG00000163285	cell junction
ENSG00000163285	chloride channel complex
ENSG00000163285	postsynaptic membrane
ENSG00000163285	chloride transmembrane transport
ENSG00000163285	ion transport
ENSG00000163285	membrane
ENSG00000163285	integral component of membrane
ENSG00000163285	transport
ENSG00000163285	synaptic transmission
ENSG00000163285	GABA receptor binding
ENSG00000163285	GABA-A receptor activity
ENSG00000163285	receptor complex
ENSG00000006283	voltage-gated ion channel activity
ENSG00000006283	integral component of membrane
ENSG00000006283	ion transmembrane transport
ENSG00000006283	regulation of ion transmembrane transport
ENSG00000006283	ion channel activity
ENSG00000006283	ion transport
ENSG00000006283	transmembrane transport
ENSG00000006283	membrane
ENSG00000006283	plasma membrane
ENSG00000006283	voltage-gated calcium channel complex
ENSG00000006283	transport
ENSG00000006283	axon guidance
ENSG00000006283	low voltage-gated calcium channel activity
ENSG00000006283	regulation of ion transmembrane transport
ENSG00000006283	regulation of membrane potential
ENSG00000006283	positive regulation of calcium ion-dependent exocytosis
ENSG00000006283	calcium ion import
ENSG00000006283	membrane depolarization during action potential
ENSG00000006283	scaffold protein binding
ENSG00000006283	ion channel activity
ENSG00000006283	ion transport
ENSG00000006283	transmembrane transport
ENSG00000006283	membrane
ENSG00000072041	neurotransmitter:sodium symporter activity
ENSG00000072041	neurotransmitter transport
ENSG00000072041	neurotransmitter transport
ENSG00000072041	integral component of membrane
ENSG00000072041	integral component of membrane
ENSG00000072041	neurotransmitter transporter activity
ENSG00000072041	plasma membrane
ENSG00000072041	integral component of plasma membrane
ENSG00000072041	ion transport
ENSG00000072041	sodium ion transport
ENSG00000072041	amino acid transport
ENSG00000072041	neutral amino acid transport
ENSG00000072041	leucine transport
ENSG00000072041	proline transport
ENSG00000072041	transmembrane transport
ENSG00000072041	neutral amino acid transport
ENSG00000072041	leucine transport
ENSG00000072041	proline transport
ENSG00000072041	proline transmembrane transport
ENSG00000072041	proline:sodium symporter activity
ENSG00000072041	neurotransmitter:sodium symporter activity
ENSG00000072041	neurotransmitter transport
ENSG00000072041	integral component of membrane
ENSG00000072041	transmembrane transport
ENSG00000072041	neurotransmitter:sodium symporter activity
ENSG00000072041	neurotransmitter transport
ENSG00000072041	neurotransmitter transport
ENSG00000072041	integral component of membrane
ENSG00000072041	integral component of membrane
ENSG00000072041	neurotransmitter transporter activity
ENSG00000072041	plasma membrane
ENSG00000072041	integral component of plasma membrane
ENSG00000072041	ion transport
ENSG00000072041	sodium ion transport
ENSG00000072041	amino acid transport
ENSG00000072041	neutral amino acid transport
ENSG00000072041	leucine transport
ENSG00000072041	proline transport
ENSG00000072041	transmembrane transport
ENSG00000072041	neurotransmitter:sodium symporter activity
ENSG00000072041	neurotransmitter transport
ENSG00000072041	integral component of membrane
ENSG00000072041	neurotransmitter:sodium symporter activity
ENSG00000072041	neurotransmitter transport
ENSG00000072041	neurotransmitter transport
ENSG00000072041	integral component of membrane
ENSG00000072041	integral component of membrane
ENSG00000072041	neurotransmitter transporter activity
ENSG00000072041	plasma membrane
ENSG00000072041	integral component of plasma membrane
ENSG00000072041	ion transport
ENSG00000072041	sodium ion transport
ENSG00000072041	amino acid transport
ENSG00000072041	neutral amino acid transport
ENSG00000072041	leucine transport
ENSG00000072041	proline transport
ENSG00000072041	transmembrane transport
ENSG00000072041	neurotransmitter:sodium symporter activity
ENSG00000072041	neurotransmitter transport
ENSG00000072041	integral component of membrane
ENSG00000072041	
ENSG00000118733	protein binding
ENSG00000118733	protein binding
ENSG00000118733	cell junction
ENSG00000118733	synapse
ENSG00000119125	guanine catabolic process
ENSG00000119125	zinc ion binding
ENSG00000119125	guanine deaminase activity
ENSG00000119125	hydrolase activity
ENSG00000118733	protein binding
ENSG00000118733	protein binding
ENSG00000118733	cell junction
ENSG00000118733	synapse
